IDs_interactor_A	IDs_interactor_B	interactor_IDs_databases_A	interactor_IDs_databases_B	Taxid_interactor_A	Taxid_interactor_B	Publication_Identifiers	Confidence_values	Host_organisms	bait_prey_status_A	bait_prey_status_B	Interaction_detection_methods	Interaction_types	Interaction_identifiers	Expansion_methods	Features_interactor_A	Features_interactor_B	Identification_method_participant_A	Identification_method_participant_B	binding_region_A_start	binding_region_A_end	binding_region_B_start	binding_region_B_end	binding_region_A_type	binding_region_B_type	pair_id
Q6P2Q9	P05777	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:16421|virhostnet-nrid:15344	-	-	-	-	-							P05777|Q6P2Q9
Q6P3W7	P05777	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:16561|virhostnet-nrid:15484	-	-	-	-	-							P05777|Q6P3W7
Q6PKG0	P05777	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:16323|virhostnet-nrid:15246	-	-	-	-	-							P05777|Q6PKG0
Q70IA6	P05777	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:16253|virhostnet-nrid:15176	-	-	-	-	-							P05777|Q70IA6
A0AV02	Q81983	uniprotkb	uniprotkb	9606	333923	22810586		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:6966|virhostnet-nrid:6056	-	-	-	-	-							A0AV02|Q81983
A0FGR8	B4URE7	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18534|virhostnet-nrid:17368	-	-	-	-	-							A0FGR8|B4URE7
A1L0T0	Q20MH8	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18600|virhostnet-nrid:17434	-	-	-	-	-							A1L0T0|Q20MH8
A1L390	Q8JSN8	uniprotkb	uniprotkb	9606	158611	24945353		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:13253|virhostnet-nrid:12181	-	-	-	-	-							A1L390|Q8JSN8
A2AJT9	Q9QLP4	uniprotkb	uniprotkb	9606	31552	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11813|virhostnet-nrid:10850	-	-	-	-	-							A2AJT9|Q9QLP4
A3KMH1	G3CKS7	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8598|virhostnet-nrid:7686	-	-	-	-	-							A3KMH1|G3CKS7
A3KMH1	Q3KSR4	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7768|virhostnet-nrid:6858	-	-	-	-	-							A3KMH1|Q3KSR4
A4D1E9	Q77UV1	uniprotkb	uniprotkb	9606	37296	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17568|virhostnet-nrid:16490	-	-	-	-	-							A4D1E9|Q77UV1
A5YKK6	G3CKS7	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8516|virhostnet-nrid:7604	-	-	-	-	-							A5YKK6|G3CKS7
A5YKK6	P88937	uniprotkb	uniprotkb	9606	435895	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17920|virhostnet-nrid:16828	-	-	-	-	-							A5YKK6|P88937
A6NDU8	Q20MH8	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18777|virhostnet-nrid:17611	-	-	-	-	-							A6NDU8|Q20MH8
A6NFI3	P88947	uniprotkb	uniprotkb	9606	435895	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17477|virhostnet-nrid:16400	-	-	-	-	-							A6NFI3|P88947
A6NHL2	B4URF7	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19340|virhostnet-nrid:18168	-	-	-	-	-							A6NHL2|B4URF7
P63244	A8C8W5	uniprotkb	uniprotkb	9606	382855	10799781		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:22761|virhostnet-nrid:21300	-	-	-	-	-							A8C8W5|P63244
A8K0R7	Q8JSN8	uniprotkb	uniprotkb	9606	158611	24945353		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:13170|virhostnet-nrid:12098	-	-	-	-	-							A8K0R7|Q8JSN8
A8MTJ3	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19215|virhostnet-nrid:18043	-	-	-	-	-							A8MTJ3|Q1K9H5
B4DT05	B4URE7	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19403|virhostnet-nrid:18223	-	-	-	-	-							B4DT05|B4URE7
B7ZAQ6	Q8JSN5	uniprotkb	uniprotkb	9606	158611	24945353		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:13266|virhostnet-nrid:12194	-	-	-	-	-							B7ZAQ6|Q8JSN5
B7ZAQ6	Q8JSN6	uniprotkb	uniprotkb	9606	158611	24945353		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:13190|virhostnet-nrid:12118	-	-	-	-	-							B7ZAQ6|Q8JSN6
E9PAV3	Q69117	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7690|virhostnet-nrid:6780	-	-	-	-	-							E9PAV3|Q69117
P43246	F5H8Y5	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17953|virhostnet-nrid:16861	-	-	-	-	-							F5H8Y5|P43246
Q8NDF8	F5H8Y5	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17954|virhostnet-nrid:16862	-	-	-	-	-							F5H8Y5|Q8NDF8
P43378	F5HAD1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17941|virhostnet-nrid:16849	-	-	-	-	-							F5HAD1|P43378
Q15042	F5HAD1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17942|virhostnet-nrid:16850	-	-	-	-	-							F5HAD1|Q15042
Q8N0U8	F5HAD1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17943|virhostnet-nrid:16851	-	-	-	-	-							F5HAD1|Q8N0U8
Q9P0P0	F5HAD1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17944|virhostnet-nrid:16852	-	-	-	-	-							F5HAD1|Q9P0P0
Q9Y6Y8	F5HAD1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17945|virhostnet-nrid:16853	-	-	-	-	-							F5HAD1|Q9Y6Y8
P41227	F5HAM0	uniprotkb	uniprotkb	9606	295027	19176615		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:26543|virhostnet-nrid:23102	-	-	-	-	-							F5HAM0|P41227
P41227	F5HAM0	uniprotkb	uniprotkb	9606	295027	19176615		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:26544|virhostnet-nrid:23102	-	-	-	-	-							F5HAM0|P41227
Q7L2H7	F5HAW0	uniprotkb	uniprotkb	9606	868565	16339411		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832739|virhostnet-nrid:1252292	-	-	-	-	-							F5HAW0|Q7L2H7
Q9UH99	F5HAW0	uniprotkb	uniprotkb	9606	868565	16339411		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832736|virhostnet-nrid:1252290	-	-	-	-	-							F5HAW0|Q9UH99
O94766	F5HB81	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18040|virhostnet-nrid:16948	-	-	-	-	-							F5HB81|O94766
Q13651	F5HC71	uniprotkb	uniprotkb	9606	295027	12093920		-	-	-	psi-mi:MI:0114(x-ray crystallography)	psi-mi:MI:0915(physical association)	virhostnet-rid:26539|virhostnet-nrid:23100	-	-	-	-	-							F5HC71|Q13651
Q5SY16	F5HCJ2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17538|virhostnet-nrid:16460	-	-	-	-	-							F5HCJ2|Q5SY16
Q86XK2	F5HCJ2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17539|virhostnet-nrid:16461	-	-	-	-	-							F5HCJ2|Q86XK2
Q8IZL8	F5HCJ2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17540|virhostnet-nrid:16462	-	-	-	-	-							F5HCJ2|Q8IZL8
Q9BV38	F5HCJ2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17541|virhostnet-nrid:16463	-	-	-	-	-							F5HCJ2|Q9BV38
Q9H4L4	F5HCJ2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17542|virhostnet-nrid:16464	-	-	-	-	-							F5HCJ2|Q9H4L4
Q9NXF1	F5HCJ2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17543|virhostnet-nrid:16465	-	-	-	-	-							F5HCJ2|Q9NXF1
Q9Y2B0	F5HCJ2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17544|virhostnet-nrid:16466	-	-	-	-	-							F5HCJ2|Q9Y2B0
P29590	F5HCM1	uniprotkb	uniprotkb	9606	295027	9671498		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:26540|virhostnet-nrid:23101	-	-	-	-	-							F5HCM1|P29590
P29590	F5HCM1	uniprotkb	uniprotkb	9606	295027	9671498		-	-	-	psi-mi:MI:0023(colocalization/visualisation technologies)	psi-mi:MI:0915(physical association)	virhostnet-rid:26541|virhostnet-nrid:23101	-	-	-	-	-							F5HCM1|P29590
P29590	F5HCM1	uniprotkb	uniprotkb	9606	295027	9671498		-	-	-	psi-mi:MI:0045(experimental interaction detection)	psi-mi:MI:0915(physical association)	virhostnet-rid:26542|virhostnet-nrid:23101	-	-	-	-	-							F5HCM1|P29590
Q15596	F5HCV3	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17926|virhostnet-nrid:16834	-	-	-	-	-							F5HCV3|Q15596
Q7Z5N4	F5HCV3	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17927|virhostnet-nrid:16835	-	-	-	-	-							F5HCV3|Q7Z5N4
Q92985	F5HCV3	uniprotkb	uniprotkb	9606	868565	15664159		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:26382|virhostnet-nrid:23045	-	-	-	-	-							F5HCV3|Q92985
P49069	F5HDA4	uniprotkb	uniprotkb	9606	868565	12388711		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:26380|virhostnet-nrid:23043	-	-	-	-	-							F5HDA4|P49069
P46108	F5HDD0	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17842|virhostnet-nrid:16754	-	-	-	-	-							F5HDD0|P46108
P46108	F5HDD0	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:17843|virhostnet-nrid:16754	-	-	-	-	-							F5HDD0|P46108
P62993	F5HDD0	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17844|virhostnet-nrid:16755	-	-	-	-	-							F5HDD0|P62993
O14920	F5HEZ4	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17984|virhostnet-nrid:16892	-	-	-	-	-							F5HEZ4|O14920
O15111	F5HEZ4	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17985|virhostnet-nrid:16893	-	-	-	-	-							F5HEZ4|O15111
Q12933	F5HEZ4	uniprotkb	uniprotkb	9606	868565	16311516		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:26386|virhostnet-nrid:23049	-	-	-	-	-							F5HEZ4|Q12933
Q12933	F5HEZ4	uniprotkb	uniprotkb	9606	868565	16311516		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:26387|virhostnet-nrid:23049	-	-	-	-	-							F5HEZ4|Q12933
Q16543	F5HEZ4	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17986|virhostnet-nrid:16894	-	-	-	-	-							F5HEZ4|Q16543
Q9Y6K9	F5HEZ4	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17987|virhostnet-nrid:16895	-	-	-	-	-							F5HEZ4|Q9Y6K9
P10075	F5HF36	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17545|virhostnet-nrid:16467	-	-	-	-	-							F5HF36|P10075
Q5T0T0	F5HF36	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17546|virhostnet-nrid:16468	-	-	-	-	-							F5HF36|Q5T0T0
Q14653	F5HF68	uniprotkb	uniprotkb	9606	868565	11314014		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:26384|virhostnet-nrid:23047	-	-	-	-	-							F5HF68|Q14653
Q92985	F5HF68	uniprotkb	uniprotkb	9606	868565	11314014		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:26385|virhostnet-nrid:23048	-	-	-	-	-							F5HF68|Q92985
P12004	F5HFA1	uniprotkb	uniprotkb	9606	868565	16339411		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832735|virhostnet-nrid:1252289	-	-	-	-	-							F5HFA1|P12004
Q9BZF2	F5HFA1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17894|virhostnet-nrid:16802	-	-	-	-	-							F5HFA1|Q9BZF2
Q9BZF3	F5HFA1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17895|virhostnet-nrid:16803	-	-	-	-	-							F5HFA1|Q9BZF3
Q9H4L5	F5HFA1	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17896|virhostnet-nrid:16804	-	-	-	-	-							F5HFA1|Q9H4L5
O15514	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17768|virhostnet-nrid:16684	-	-	-	-	-							F5HFD2|O15514
O94762	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17769|virhostnet-nrid:16685	-	-	-	-	-							F5HFD2|O94762
O94763	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17770|virhostnet-nrid:16686	-	-	-	-	-							F5HFD2|O94763
P0CAP2	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17771|virhostnet-nrid:16687	-	-	-	-	-							F5HFD2|P0CAP2
P19387	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17772|virhostnet-nrid:16688	-	-	-	-	-							F5HFD2|P19387
P24928	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17773|virhostnet-nrid:16689	-	-	-	-	-							F5HFD2|P24928
P24928	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:17774|virhostnet-nrid:16689	-	-	-	-	-							F5HFD2|P24928
P36954	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17775|virhostnet-nrid:16690	-	-	-	-	-							F5HFD2|P36954
P52434	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17776|virhostnet-nrid:16691	-	-	-	-	-							F5HFD2|P52434
P52435	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17777|virhostnet-nrid:16692	-	-	-	-	-							F5HFD2|P52435
P53803	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17778|virhostnet-nrid:16693	-	-	-	-	-							F5HFD2|P53803
P62487	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17779|virhostnet-nrid:16694	-	-	-	-	-							F5HFD2|P62487
P62875	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17780|virhostnet-nrid:16695	-	-	-	-	-							F5HFD2|P62875
Q8IXW5	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17781|virhostnet-nrid:16696	-	-	-	-	-							F5HFD2|Q8IXW5
Q9H6T3	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17782|virhostnet-nrid:16697	-	-	-	-	-							F5HFD2|Q9H6T3
Q9H6T3	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:17783|virhostnet-nrid:16697	-	-	-	-	-							F5HFD2|Q9H6T3
Q9UHW5	F5HFD2	uniprotkb	uniprotkb	9606	868565	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17784|virhostnet-nrid:16698	-	-	-	-	-							F5HFD2|Q9UHW5
O14757	F5HGH5	uniprotkb	uniprotkb	9606	868565	16339411		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832734|virhostnet-nrid:1252288	-	-	-	-	-							F5HGH5|O14757
O94808	F5HGH5	uniprotkb	uniprotkb	9606	868565	16339411		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832732|virhostnet-nrid:1252287	-	-	-	-	-							F5HGH5|O94808
O94808	F5HGH5	uniprotkb	uniprotkb	9606	868565	16339411		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832733|virhostnet-nrid:1252287	-	-	-	-	-							F5HGH5|O94808
P18074	F5HGH5	uniprotkb	uniprotkb	9606	868565	16339411		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832731|virhostnet-nrid:1252286	-	-	-	-	-							F5HGH5|P18074
P10415	F5HGJ3	uniprotkb	uniprotkb	9606	868565	9055856		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:26381|virhostnet-nrid:23044	-	-	-	-	-							F5HGJ3|P10415
O00116	A0A288CFT1	uniprotkb	uniprotkb	9606	11706	22190034		-	-	-	psi-mi:MI:0109(tap tag coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:4264|virhostnet-nrid:3748	-	-	-	-	-							A0A288CFT1|O00116
O00116	P06821	uniprotkb	uniprotkb	9606	211044	26789921		-	-	-	psi-mi:MI:0006(anti bait coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:19633|virhostnet-nrid:18453	-	-	-	-	-							O00116|P06821
O00159	A0A218M2D5	uniprotkb	uniprotkb	9606	11624	29261807		-	-	-	psi-mi:MI:0007(anti tag coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:22073|virhostnet-nrid:20748	-	-	-	-	-							A0A218M2D5|O00159
O00161	K9UT94	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7341|virhostnet-nrid:6431	-	-	-	-	-							K9UT94|O00161
O00165	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8850|virhostnet-nrid:7921	-	-	-	-	-							B9UPF3|O00165
O00165	O92835	uniprotkb	uniprotkb	9606	11060	24855065		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:12975|virhostnet-nrid:11913	-	-	-	-	-							O00165|O92835
O00165	Q8JSN5	uniprotkb	uniprotkb	9606	158611	24945353		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:13215|virhostnet-nrid:12143	-	-	-	-	-							O00165|Q8JSN5
O00170	B8ZX49	uniprotkb	uniprotkb	9606	493803	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:10289|virhostnet-nrid:9344	-	-	-	-	-							B8ZX49|O00170
O00170	Q69027	uniprotkb	uniprotkb	9606	928302	8972861		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1833491|virhostnet-nrid:1252643	-	-	-	-	-							O00170|Q69027
O00170	Q69027	uniprotkb	uniprotkb	9606	928302	8972861		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:1833492|virhostnet-nrid:1252643	-	-	-	-	-							O00170|Q69027
O00170	Q69138	uniprotkb	uniprotkb	9606	82830	22761553		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:5728|virhostnet-nrid:4925	-	-	-	-	-							O00170|Q69138
O00189	P03410	uniprotkb	uniprotkb	9606	11909	22458338		-	-	-	psi-mi:MI:0397(two hybrid array)	psi-mi:MI:0915(physical association)	virhostnet-rid:5165|virhostnet-nrid:4513	-	-	-	-	-							O00189|P03410
